id_venda;data;filial;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
1789;2023-09-02 15:01:58.028889;Lajeado;Juliano Faccioni;Tenis Fila;Rebecca Sherman;feminino;credito
1790;2023-09-02 16:52:56.119243;São Paulo;Cassia Moraes;Tenis NB;Ray Corley;masculino;credito
1791;2023-09-02 17:57:58.197143;Canoas;Carlos Henrique;Tenis Adidas;Shawn Booton;masculino;credito
1792;2023-09-02 18:02:56.873337;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Virginia Wayman;feminino;credito
1793;2023-09-03 11:26:57.007346;Porto Alegre;Luiza Cherobini;Tenis Adidas;Kristen Pewitt;feminino;credito
1794;2023-09-03 11:52:57.086530;Porto Alegre;Luiza Cherobini;Tenis Adidas;Lee Mason;masculino;boleto
1795;2023-09-03 12:47:57.237821;Canoas;Carlos Henrique;Tenis NB;Christopher Wiseman;masculino;credito
1796;2023-09-03 13:14:56.675642;Canoas;Carlos Henrique;Tenis Fila;James Flores;masculino;credito
1797;2023-09-03 13:54:58.412529;São Paulo;Cassia Moraes;Tenis Fila;Jose Mannion;masculino;credito
1798;2023-09-03 14:32:57.616274;Canoas;Carlos Henrique;Tenis Adidas;Jody Mclamb;feminino;credito
1799;2023-09-03 17:53:56.606885;Lajeado;Juliano Faccioni;Tenis Nike;Ryan Carranza;masculino;boleto
1800;2023-09-04 08:11:57.337030;Canoas;Carlos Henrique;Tenis Adidas;Anita Brown;feminino;credito
1801;2023-09-04 08:37:58.507199;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Elizabeth Mcdaniels;feminino;credito
1802;2023-09-04 11:39:58.359067;São Paulo;Claudio Bueno;Tenis Nike;Emily Brooks;feminino;credito
1803;2023-09-04 13:30:58.025961;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Tara Sipos;feminino;pix
1804;2023-09-04 15:05:57.881324;Florianópolis;Mario Sérgio;Tenis Nike;Jamie Riley;feminino;credito
1805;2023-09-04 15:58:57.574528;Lajeado;Adriano Soares;Tenis Fila;Melina Bova;feminino;credito
1806;2023-09-04 16:31:59.379185;Florianópolis;Claudia dos Santos;Tenis NB;Rudy Greenwood;masculino;credito
1807;2023-09-04 17:10:57.662014;São Paulo;Cassia Moraes;Tenis Nike;William Mahan;masculino;credito
1808;2023-09-04 17:53:57.686080;Canoas;Carlos Henrique;Tenis Adidas;Marion Jenkins;masculino;credito
1809;2023-09-04 18:01:56.621334;Lajeado;Juliano Faccioni;Tenis Nike;Dorothy Flaherty;feminino;credito
1810;2023-09-04 18:09:57.673051;Florianópolis;Claudia dos Santos;Tenis Nike;Andrew Adams;masculino;credito
1811;2023-09-05 08:08:58.069800;Canoas;Luis Fernando;Tenis Nike;Vivian Russell;feminino;credito
1812;2023-09-05 10:37:58.383111;São Paulo;Cassia Moraes;Tenis Fila;April Miller;feminino;credito
1813;2023-09-05 10:50:57.270219;Florianópolis;Claudia dos Santos;Tenis Fila;John Simmons;masculino;pix
1814;2023-09-05 11:12:57.133636;Florianópolis;Mario Sérgio;Tenis Nike;Joseph Hohnstein;masculino;credito
1815;2023-09-05 14:07:56.710577;São Paulo;Cassia Moraes;Tenis Fila;Michael Cox;masculino;pix
1816;2023-09-05 14:25:58.571488;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Ruby Adelman;feminino;pix
1817;2023-09-05 15:34:58.952808;Florianópolis;Claudia dos Santos;Tenis Fila;Harry Kim;masculino;credito
1818;2023-09-05 17:14:57.550598;Canoas;Carlos Henrique;Tenis Nike;Donnie Battle;masculino;credito
1819;2023-09-05 17:34:56.986943;Lajeado;Juliano Faccioni;Tenis NB;Kimberly Yeager;feminino;boleto
1820;2023-09-05 17:49:58.393586;Lajeado;Adriano Soares;Tenis NB;James Kelly;masculino;credito
1821;2023-09-05 18:21:58.867553;Porto Alegre;Luiza Cherobini;Tenis Fila;Michael Johnson;masculino;credito
1822;2023-09-06 08:15:56.640504;Porto Alegre;Luiza Cherobini;Tenis Fila;Dawn Spaulding;feminino;credito
1823;2023-09-06 09:46:58.325091;Caxias do Sul;Mateus Kienzle;Tenis Nike;James Thaxton;masculino;pix
1824;2023-09-06 10:27:58.845452;Canoas;Carlos Henrique;Tenis Nike;Emilio Curry;masculino;credito
1825;2023-09-06 10:48:57.344054;Canoas;Carlos Henrique;Tenis Fila;Amy Schear;feminino;pix
1826;2023-09-06 16:03:58.993447;Lajeado;Adriano Soares;Tenis Adidas;Antonio Fisher;masculino;credito
1827;2023-09-06 16:39:58.457314;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Pamela Stutzman;feminino;boleto
1828;2023-09-06 16:52:56.718553;Florianópolis;Claudia dos Santos;Tenis Fila;Dorothy Spachtholz;feminino;credito
1829;2023-09-06 17:38:56.288035;Canoas;Carlos Henrique;Tenis Nike;Charles Rogers;masculino;credito
1830;2023-09-06 18:31:57.738765;Florianópolis;Claudia dos Santos;Tenis NB;Lora Kelley;feminino;credito
1831;2023-09-07 09:10:56.106775;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Elba Green;feminino;credito
1832;2023-09-07 11:09:57.062685;Lajeado;Adriano Soares;Tenis Adidas;Anna Lawrence;feminino;credito
1833;2023-09-07 12:02:57.641672;Florianópolis;Claudia dos Santos;Tenis Fila;Gary Foti;masculino;credito
1834;2023-09-07 13:24:57.163085;Caxias do Sul;Mateus Kienzle;Tenis NB;Kara Flores;feminino;credito
1835;2023-09-07 13:45:56.794228;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Rolando Yaple;masculino;credito
1836;2023-09-07 13:58:58.587926;Canoas;Carlos Henrique;Tenis Fila;Gerald Brenner;masculino;credito
1837;2023-09-07 14:27:58.409625;Porto Alegre;Luiza Cherobini;Tenis Fila;David Crum;masculino;credito
1838;2023-09-07 14:34:56.680262;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Cynthia Russo;feminino;boleto
1839;2023-09-07 14:39:58.883988;São Paulo;Claudio Bueno;Tenis NB;Robert Alleman;masculino;pix
1840;2023-09-07 14:57:57.779026;Porto Alegre;Luiza Cherobini;Tenis Adidas;David Bolla;masculino;credito
1841;2023-09-07 16:37:58.073872;Lajeado;Adriano Soares;Tenis NB;Christopher Mcfadden;masculino;credito
1842;2023-09-07 18:07:59.013944;Canoas;Luis Fernando;Tenis Fila;Marquetta Calzada;feminino;credito
1843;2023-09-08 08:38:57.528760;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Gail Porter;feminino;credito
1844;2023-09-08 09:20:58.151802;Canoas;Luis Fernando;Tenis Nike;William Sarkin;masculino;credito
1845;2023-09-08 09:55:58.890460;São Paulo;Cassia Moraes;Tenis Nike;Cody Smith;masculino;credito
1846;2023-09-08 11:10:56.315098;Florianópolis;Claudia dos Santos;Tenis Fila;Matthew Perkins;masculino;credito
1847;2023-09-08 11:46:56.756181;Canoas;Luis Fernando;Tenis NB;Robin Martin;feminino;credito
1848;2023-09-08 14:50:56.680494;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Joana Bendel;feminino;credito
1849;2023-09-08 16:35:58.722935;Lajeado;Juliano Faccioni;Tenis NB;Kelly Grady;feminino;pix
1850;2023-09-08 17:38:57.767661;Lajeado;Juliano Faccioni;Tenis Fila;Judith Laud;feminino;credito
1851;2023-09-08 18:39:59.583175;Canoas;Luis Fernando;Tenis Adidas;Kathleen West;feminino;credito
1852;2023-09-09 09:26:57.149411;Lajeado;Juliano Faccioni;Tenis NB;Johnathon Kendall;masculino;credito
1853;2023-09-09 11:23:56.295952;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Dianne English;feminino;credito
1854;2023-09-09 11:59:57.855441;Caxias do Sul;Mateus Kienzle;Tenis NB;Pinkie Kennedy;feminino;credito
1855;2023-09-09 12:49:57.010430;São Paulo;Claudio Bueno;Tenis Adidas;Melinda Hilchey;feminino;credito
1856;2023-09-09 13:03:58.442252;Florianópolis;Claudia dos Santos;Tenis NB;Michael Scholler;masculino;credito
1857;2023-09-09 14:17:57.806952;Canoas;Carlos Henrique;Tenis Adidas;Sara Fukunaga;feminino;boleto
1858;2023-09-09 14:54:57.578211;Florianópolis;Claudia dos Santos;Tenis Adidas;Donald Arenas;masculino;credito
1859;2023-09-09 14:57:58.456715;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Korey Romo;masculino;credito
1860;2023-09-09 15:26:56.096627;São Paulo;Cassia Moraes;Tenis NB;Richard Cole;masculino;credito
1861;2023-09-09 17:50:58.053058;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;William Eads;masculino;credito
1862;2023-09-10 08:24:57.738891;Lajeado;Adriano Soares;Tenis Nike;Mario Route;masculino;pix
1863;2023-09-10 10:09:57.678783;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Robert Irby;masculino;credito
1864;2023-09-10 10:11:58.251672;Canoas;Carlos Henrique;Tenis Fila;Norma Clapp;feminino;credito
1865;2023-09-10 10:22:58.235955;Canoas;Carlos Henrique;Tenis Nike;Terry Cortez;masculino;credito
1866;2023-09-10 11:41:56.671098;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Eleanor Becher;feminino;credito
1867;2023-09-10 11:51:57.315842;Florianópolis;Mario Sérgio;Tenis Fila;Sandra King;feminino;credito
1868;2023-09-10 15:08:56.403365;Porto Alegre;Luiza Cherobini;Tenis Nike;Katie Marsh;feminino;credito
1869;2023-09-10 15:59:56.287376;São Paulo;Claudio Bueno;Tenis Fila;Kimberly Canty;feminino;credito
1870;2023-09-10 16:18:56.062270;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Bradley Womack;masculino;credito
1871;2023-09-10 16:22:59.308461;Lajeado;Adriano Soares;Tenis NB;Luke Fishback;masculino;credito
1872;2023-09-10 16:58:57.288047;Lajeado;Adriano Soares;Tenis Nike;Dorothy Brown;feminino;credito
1873;2023-09-10 17:09:59.239635;Porto Alegre;Luiza Cherobini;Tenis Nike;James Jarvie;masculino;credito
1874;2023-09-10 17:33:58.310450;Lajeado;Juliano Faccioni;Tenis Nike;Camille Record;feminino;credito
1875;2023-09-11 08:13:56.418870;Lajeado;Adriano Soares;Tenis Adidas;David Silva;masculino;credito
1876;2023-09-11 10:37:58.117736;Caxias do Sul;Mateus Kienzle;Tenis NB;Henry Ayala;masculino;credito
1877;2023-09-11 10:40:57.280611;Caxias do Sul;Mateus Kienzle;Tenis Nike;Hilda Jackson;feminino;boleto
1878;2023-09-11 12:57:58.995087;Canoas;Luis Fernando;Tenis NB;Merle Tolston;masculino;credito
1879;2023-09-11 13:14:57.173319;Canoas;Carlos Henrique;Tenis Fila;Larry Thompson;masculino;credito
1880;2023-09-11 17:30:58.612993;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Deborah Fox;feminino;credito
1881;2023-09-11 17:41:59.144301;Canoas;Carlos Henrique;Tenis Adidas;Paul Childress;masculino;boleto
1882;2023-09-11 18:39:56.184751;Porto Alegre;Luiza Cherobini;Tenis Adidas;Mabel Finch;feminino;boleto
1883;2023-09-12 10:10:57.207716;São Paulo;Claudio Bueno;Tenis NB;Rosemary Ulatowski;feminino;credito
1884;2023-09-12 10:37:56.924613;Florianópolis;Claudia dos Santos;Tenis Nike;Gaylord Asakura;masculino;credito
1885;2023-09-12 12:31:57.456275;São Paulo;Claudio Bueno;Tenis Fila;Helen Martin;feminino;credito
1886;2023-09-12 12:33:58.842562;Porto Alegre;Luiza Cherobini;Tenis NB;Arnold Pillar;masculino;credito
1887;2023-09-12 13:29:58.418574;São Paulo;Cassia Moraes;Tenis Fila;Joseph Gowdy;masculino;credito
1888;2023-09-12 13:47:56.983109;Canoas;Carlos Henrique;Tenis Nike;Shirley Gleason;feminino;credito
1889;2023-09-12 14:20:58.737711;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Linda Anthony;feminino;credito
1890;2023-09-12 15:37:56.106752;Lajeado;Adriano Soares;Tenis NB;Patricia Brown;feminino;credito
1891;2023-09-12 15:40:58.412298;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Brian Wills;masculino;credito
1892;2023-09-12 16:19:57.392819;São Paulo;Claudio Bueno;Tenis Adidas;Kenneth Thompson;masculino;credito
1893;2023-09-12 18:23:57.653164;Canoas;Carlos Henrique;Tenis Adidas;Francisco Connors;masculino;credito
1894;2023-09-13 08:06:58.885496;Florianópolis;Mario Sérgio;Tenis NB;Stanley Eyer;masculino;credito
1895;2023-09-13 08:46:56.640948;Lajeado;Adriano Soares;Tenis Nike;Guillermo Pavlas;masculino;boleto
1896;2023-09-13 10:13:58.076543;Florianópolis;Mario Sérgio;Tenis Adidas;Jim Reed;masculino;boleto
1897;2023-09-13 10:28:56.049195;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Carla Postal;feminino;pix
1898;2023-09-13 12:33:56.066365;Florianópolis;Mario Sérgio;Tenis Adidas;Thomas Stallins;masculino;credito
1899;2023-09-13 12:44:58.008683;Lajeado;Adriano Soares;Tenis Fila;Kelly Marinese;feminino;credito
1900;2023-09-13 12:46:57.654598;Lajeado;Juliano Faccioni;Tenis Adidas;Jane Davis;feminino;credito
1901;2023-09-13 13:22:59.035669;Florianópolis;Claudia dos Santos;Tenis NB;Denise Barut;feminino;boleto
1902;2023-09-13 13:41:57.233979;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Sarah Short;feminino;credito
1903;2023-09-13 16:44:56.105195;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Dan Stevens;masculino;credito
1904;2023-09-13 16:50:57.288067;São Paulo;Cassia Moraes;Tenis Adidas;Annie Jones;feminino;credito
1905;2023-09-13 17:59:57.555045;Porto Alegre;Luiza Cherobini;Tenis NB;Dorothy Cathcart;feminino;credito
1906;2023-09-13 18:55:56.697638;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;William Whitten;masculino;credito
1907;2023-09-14 08:57:58.084587;Florianópolis;Mario Sérgio;Tenis Adidas;Gary Brantley;masculino;credito
1908;2023-09-14 09:03:56.685649;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Synthia Pearson;feminino;credito
1909;2023-09-14 10:35:56.356914;Canoas;Luis Fernando;Tenis Fila;Robert Mills;masculino;credito
1910;2023-09-14 10:42:58.754599;São Paulo;Cassia Moraes;Tenis Fila;Adam Canada;masculino;credito
1911;2023-09-14 13:25:59.517248;Lajeado;Adriano Soares;Tenis Adidas;Elsie Ahrendt;feminino;credito
1912;2023-09-14 15:23:58.808626;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Clay Davis;masculino;pix
1913;2023-09-14 18:54:57.377483;Florianópolis;Mario Sérgio;Tenis Fila;Mavis Carn;feminino;credito
1914;2023-09-14 18:57:59.485006;Caxias do Sul;Mateus Kienzle;Tenis Nike;Sylvia Gulick;feminino;credito
1915;2023-09-15 10:25:57.238768;Porto Alegre;Luiza Cherobini;Tenis Fila;Richard Dominguez;masculino;credito
1916;2023-09-15 11:09:58.411532;Porto Alegre;Luiza Cherobini;Tenis Adidas;Grace Nielson;feminino;credito
1917;2023-09-15 11:16:57.408942;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Patsy Frank;feminino;credito
1918;2023-09-15 13:58:59.013924;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;John Brown;masculino;pix
1919;2023-09-15 17:39:58.117975;Porto Alegre;Luiza Cherobini;Tenis Fila;Doris Beedle;feminino;credito
1920;2023-09-15 17:57:57.141671;Lajeado;Juliano Faccioni;Tenis Adidas;Gwendolyn Wilder;feminino;credito
1921;2023-09-16 08:29:56.670315;Florianópolis;Mario Sérgio;Tenis NB;Ruby Spears;feminino;credito
1922;2023-09-16 08:35:57.828171;São Paulo;Claudio Bueno;Tenis NB;Claudia Jaramillo;feminino;credito
1923;2023-09-16 09:33:58.580687;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Roger Seed;masculino;credito
1924;2023-09-16 10:49:58.252568;São Paulo;Cassia Moraes;Tenis Nike;Elisha Newkirk;masculino;credito
1925;2023-09-16 11:37:56.576902;Florianópolis;Mario Sérgio;Tenis Nike;Thomas Sanborn;masculino;credito
1926;2023-09-16 13:29:56.129469;Florianópolis;Claudia dos Santos;Tenis Nike;Maureen Pergande;feminino;credito
1927;2023-09-16 16:01:58.076077;Caxias do Sul;Mateus Kienzle;Tenis NB;Jack Wiggins;masculino;credito
1928;2023-09-16 17:15:56.817699;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Kay Daniels;feminino;credito
1929;2023-09-16 17:56:57.936405;Florianópolis;Mario Sérgio;Tenis Adidas;Daniel Adams;masculino;credito
1930;2023-09-16 18:13:56.452364;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Mark Whatley;masculino;credito
1931;2023-09-17 08:00:58.912989;Porto Alegre;Luiza Cherobini;Tenis Adidas;David Mccallum;masculino;credito
1932;2023-09-17 11:34:59.141901;Porto Alegre;Luiza Cherobini;Tenis NB;David Brown;masculino;credito
1933;2023-09-17 12:20:58.407031;São Paulo;Claudio Bueno;Tenis Nike;Salvatore Duffield;masculino;credito
1934;2023-09-17 12:30:56.185165;São Paulo;Claudio Bueno;Tenis NB;Hilary Timothy;feminino;credito
1935;2023-09-17 13:07:57.526691;Canoas;Luis Fernando;Tenis Nike;Melissa Looper;feminino;credito
1936;2023-09-17 13:28:58.735172;Canoas;Luis Fernando;Tenis Adidas;Willie Gross;feminino;credito
1937;2023-09-17 13:36:59.013003;Canoas;Luis Fernando;Tenis Nike;Helen Mcfarland;feminino;credito
1938;2023-09-17 15:09:58.205049;São Paulo;Cassia Moraes;Tenis NB;Thomas Valez;masculino;credito
1939;2023-09-17 15:15:58.315616;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Thomas Andersen;masculino;credito
1940;2023-09-17 15:28:59.192237;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Monica Crocker;feminino;credito
1941;2023-09-17 18:19:56.367241;Florianópolis;Mario Sérgio;Tenis Nike;Elvira Curry;feminino;credito
1942;2023-09-17 18:34:58.736490;Lajeado;Juliano Faccioni;Tenis NB;Daniel Bryson;masculino;credito
1943;2023-09-18 08:14:59.035036;Florianópolis;Claudia dos Santos;Tenis NB;Christopher Doughty;masculino;credito
1944;2023-09-18 09:57:58.586901;Canoas;Luis Fernando;Tenis Fila;Tammie Ulmer;feminino;credito
1945;2023-09-18 11:52:59.273796;São Paulo;Claudio Bueno;Tenis Adidas;Mark Davis;masculino;credito
1946;2023-09-18 12:45:57.188894;Caxias do Sul;Mateus Kienzle;Tenis NB;Miguel Dorich;masculino;credito
1947;2023-09-19 08:27:57.477870;Porto Alegre;Rodrigo Tadewald;Tenis NB;Marcia Bryant;feminino;credito
1948;2023-09-19 12:35:59.172016;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Rosemarie Caricofe;feminino;credito
1949;2023-09-19 13:45:56.758183;Lajeado;Juliano Faccioni;Tenis Nike;Marlena Pang;feminino;credito
1950;2023-09-19 14:39:57.273022;São Paulo;Cassia Moraes;Tenis Adidas;Raymond Abel;masculino;credito
1951;2023-09-19 15:24:58.393619;Canoas;Luis Fernando;Tenis Adidas;Larry Castellanos;masculino;credito
1952;2023-09-19 15:47:57.576710;Florianópolis;Mario Sérgio;Tenis Fila;Christina Johnson;feminino;credito
1953;2023-09-19 16:37:59.061438;Florianópolis;Claudia dos Santos;Tenis Nike;Vickie Hinckley;feminino;credito
1954;2023-09-19 18:11:58.085265;Caxias do Sul;Mateus Kienzle;Tenis Fila;Mattie Douglas;feminino;credito
1955;2023-09-19 18:12:58.458909;Florianópolis;Mario Sérgio;Tenis Adidas;Magdalena Sjolander;feminino;credito
1956;2023-09-19 18:55:57.099981;Florianópolis;Mario Sérgio;Tenis Nike;Jorge Richards;masculino;credito
1957;2023-09-20 08:17:57.613019;São Paulo;Cassia Moraes;Tenis Adidas;David Colquitt;masculino;credito
1958;2023-09-20 09:48:56.311872;Porto Alegre;Luiza Cherobini;Tenis Fila;Cecelia Yanes;feminino;credito
1959;2023-09-20 10:14:58.415558;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Sherri Nelson;feminino;credito
1960;2023-09-20 10:51:56.153444;Canoas;Luis Fernando;Tenis Nike;Ricky Bishop;masculino;credito
1961;2023-09-20 12:10:59.058268;Lajeado;Adriano Soares;Tenis NB;Mattie Meza;feminino;credito
1962;2023-09-20 14:22:59.507386;Florianópolis;Mario Sérgio;Tenis NB;Peter Lambert;masculino;boleto
1963;2023-09-21 09:08:56.705463;Lajeado;Adriano Soares;Tenis NB;James Hillman;masculino;boleto
1964;2023-09-21 12:26:56.675710;Porto Alegre;Luiza Cherobini;Tenis Adidas;Arlene Thompson;feminino;credito
1965;2023-09-21 15:43:57.549998;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Susie Mahoney;feminino;credito
1966;2023-09-21 16:29:56.090758;Florianópolis;Mario Sérgio;Tenis Adidas;Lonny Walken;masculino;pix
1967;2023-09-21 17:04:59.431712;São Paulo;Cassia Moraes;Tenis NB;Matilda Thomas;feminino;credito
1968;2023-09-21 17:47:59.372183;Florianópolis;Claudia dos Santos;Tenis Fila;Marian Cleary;feminino;credito
1969;2023-09-21 18:39:56.357315;Porto Alegre;Rodrigo Tadewald;Tenis NB;Jason Lin;masculino;credito
1970;2023-09-22 08:54:57.841536;São Paulo;Claudio Bueno;Tenis Nike;Mike Williams;masculino;credito
1971;2023-09-22 10:58:57.641136;Canoas;Luis Fernando;Tenis NB;Edward Prater;masculino;credito
1972;2023-09-22 12:19:56.090201;Lajeado;Adriano Soares;Tenis NB;Rebecca Hart;feminino;pix
1973;2023-09-22 13:36:57.519878;Canoas;Luis Fernando;Tenis Nike;Kelly Miller;feminino;credito
1974;2023-09-22 15:30:57.806649;Lajeado;Adriano Soares;Tenis Adidas;Elyse Campbell;feminino;pix
1975;2023-09-22 15:38:57.951872;Lajeado;Adriano Soares;Tenis NB;Christopher Halsey;masculino;credito
1976;2023-09-22 18:28:58.913711;Florianópolis;Mario Sérgio;Tenis NB;Trudy Mcguire;feminino;credito
1977;2023-09-23 14:24:59.171694;Florianópolis;Mario Sérgio;Tenis Fila;Cindy Rutherford;feminino;boleto
1978;2023-09-23 15:36:58.703100;São Paulo;Cassia Moraes;Tenis Adidas;Jose Johnston;masculino;credito
1979;2023-09-23 17:45:58.505409;São Paulo;Claudio Bueno;Tenis Fila;Tony Garcia;masculino;pix
1980;2023-09-23 18:10:57.117351;Canoas;Carlos Henrique;Tenis Adidas;Ardith Orozco;feminino;pix
1981;2023-09-24 08:14:58.052898;Canoas;Luis Fernando;Tenis Adidas;Joseph Phelps;masculino;boleto
1982;2023-09-24 09:15:58.849298;Porto Alegre;Rodrigo Tadewald;Tenis NB;Marylou Cornwell;feminino;credito
1983;2023-09-24 10:22:57.500463;Caxias do Sul;Mateus Kienzle;Tenis NB;Jefferson Yanez;masculino;credito
1984;2023-09-24 11:35:56.327615;Florianópolis;Claudia dos Santos;Tenis Adidas;Gregory Ellison;masculino;boleto
1985;2023-09-24 14:46:58.506000;Canoas;Carlos Henrique;Tenis Nike;Jack Williams;masculino;boleto
1986;2023-09-24 17:13:57.678696;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Elaine Knight;feminino;credito
1987;2023-09-25 11:07:58.333648;Canoas;Carlos Henrique;Tenis Adidas;Jodi Lauterbach;feminino;credito
1988;2023-09-25 11:24:58.628424;Porto Alegre;Luiza Cherobini;Tenis NB;Kimberley Wilson;feminino;pix
1989;2023-09-25 13:37:57.618253;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Michael Redmon;masculino;credito
1990;2023-09-25 16:20:58.702910;Lajeado;Juliano Faccioni;Tenis Adidas;William Smith;masculino;pix
1991;2023-09-26 08:02:57.361155;Canoas;Carlos Henrique;Tenis Adidas;Paul Rocchio;masculino;credito
1992;2023-09-26 08:03:59.259647;Lajeado;Adriano Soares;Tenis Fila;Francisco Kim;masculino;credito
1993;2023-09-26 08:06:56.922577;Lajeado;Adriano Soares;Tenis NB;Mary Cruise;feminino;credito
1994;2023-09-26 08:39:57.425698;Porto Alegre;Rodrigo Tadewald;Tenis NB;Miriam Ewell;feminino;pix
1995;2023-09-26 08:39:58.718787;Porto Alegre;Luiza Cherobini;Tenis Nike;Glenn Johnson;masculino;credito
1996;2023-09-26 09:45:56.916568;Lajeado;Juliano Faccioni;Tenis Adidas;Robert Roop;masculino;boleto
1997;2023-09-26 12:22:56.382995;Canoas;Luis Fernando;Tenis Adidas;Mary Berg;feminino;credito
1998;2023-09-26 13:01:57.747415;Lajeado;Adriano Soares;Tenis NB;Dianna Alcorn;feminino;credito
